order_book_id,date,low,num_trades,high,open,close,volume,total_turnover
000300.XSHG,2016-10-24,3330.9674,0.0,3382.8259,3332.5125,3367.5778,15301434500.0,150063007898.9
000300.XSHG,2016-10-25,3356.5853,0.0,3373.9139,3367.4753,3367.4547,11119169300.0,110576512915.9
000300.XSHG,2016-10-26,3349.5744,0.0,3367.8309999999997,3365.1975,3354.8003,9802478600.0,104719318220.3
000300.XSHG,2016-10-27,3335.1332,0.0,3352.3545,3351.4603,3345.695,7762985100.0,85241012413.9
000300.XSHG,2016-10-28,3337.2888,0.0,3370.7485,3347.1438,3340.1262,9313330900.0,104797971448.0
000300.XSHG,2016-10-31,3317.3279,0.0,3340.4695,3332.406,3336.2778,7135286300.0,80701820968.2
000300.XSHG,2016-11-01,3334.4568,0.0,3359.3941,3338.7099,3359.0515,7493819900.0,84717683749.8
000300.XSHG,2016-11-02,3331.3841,0.0,3356.3974,3350.71,3333.3524,9119710400.0,100348995732.6
000300.XSHG,2016-11-03,3324.8378,0.0,3379.9889,3326.9045,3365.085,12622350400.0,137386468361.3
000300.XSHG,2016-11-04,3348.4263,0.0,3377.6394,3362.2055,3354.1749,10406965500.0,110813764577.2
000300.XSHG,2016-11-07,3342.3122,0.0,3362.7416,3353.4441,3356.5916,9987798800.0,94370876771.0
000300.XSHG,2016-11-08,3361.1292,0.0,3383.9174,3367.6974,3371.1177,10314828200.0,105138256060.5
000300.XSHG,2016-11-09,3322.0798,0.0,3373.0959999999995,3370.5999,3353.0547,13911005900.0,145186921690.4
000300.XSHG,2016-11-10,3374.906,0.0,3403.0158,3374.906,3390.6119,13470553500.0,133277399552.9
000300.XSHG,2016-11-11,3382.8925,0.0,3422.6715,3387.9481,3417.2211,19878149600.0,190647270039.9
000300.XSHG,2016-11-14,3408.1392,0.0,3452.6159,3409.2241,3430.2482,21324710500.0,208353308628.7
000300.XSHG,2016-11-15,3415.9948,0.0,3434.9216,3428.8663,3429.8697,13456632000.0,135206770523.0
000300.XSHG,2016-11-16,3419.2435,0.0,3435.6366,3432.4336,3429.5921,12980851100.0,128944599172.6
000300.XSHG,2016-11-17,3412.8771,0.0,3437.6690000000012,3423.4654,3436.535,12156173100.0,121576882948.4
000300.XSHG,2016-11-18,3413.2698,0.0,3443.1185,3437.4898,3417.4554,11595120500.0,117345607611.6
000300.XSHG,2016-11-21,3412.0801,0.0,3463.1423,3412.6523,3441.1106,14643452900.0,147542589349.2
000300.XSHG,2016-11-22,3443.2201,0.0,3469.2189,3443.2201,3468.3637,16852344600.0,167250665827.4
000300.XSHG,2016-11-23,3465.7639,0.0,3492.9564,3473.8949,3474.7289,16238850400.0,171247116195.8
000300.XSHG,2016-11-24,3467.0108,0.0,3508.1648,3468.8071,3488.7402,14574630100.0,165071453531.0
000300.XSHG,2016-11-25,3463.9477,0.0,3521.3029,3490.0399,3521.2984,15362150600.0,166832181108.3
000300.XSHG,2016-11-28,3528.3196,0.0,3553.3603,3538.6754,3535.0807,20737548300.0,219859766828.2
000300.XSHG,2016-11-29,3521.3787,0.0,3583.7185,3525.9011,3564.0404,23691835600.0,248322816338.6
000300.XSHG,2016-11-30,3527.0231,0.0,3567.0689,3557.6357,3538.0009999999997,17856017800.0,190681227630.9
000300.XSHG,2016-12-01,3543.245,0.0,3575.97,3543.9555,3565.0359999999996,18017076100.0,199637742998.0
000300.XSHG,2016-12-02,3516.7881,0.0,3562.5497,3559.7711,3528.9547,19635548000.0,203742147475.9
000300.XSHG,2016-12-05,3457.3433,0.0,3496.8838,3473.6876,3469.4073,18085235500.0,190175061733.2
000300.XSHG,2016-12-06,3456.8067,0.0,3477.5901,3466.2417,3459.1533,11552909000.0,125727753192.9
000300.XSHG,2016-12-07,3445.7561,0.0,3475.7473,3458.3687,3475.7473,11434510300.0,115282194223.3
000300.XSHG,2016-12-08,3466.512,0.0,3484.3402,3481.8067,3470.1426,11738392200.0,119188508675.9
000300.XSHG,2016-12-09,3461.7612,0.0,3507.9276,3464.8733,3493.7004,15030330800.0,152674867707.3
000300.XSHG,2016-12-12,3400.7929999999997,0.0,3495.8022,3489.2683,3409.1794,18746775100.0,199163540831.2
000300.XSHG,2016-12-13,3370.5956,0.0,3416.2147,3394.2072,3405.0355,12110509700.0,124454188749.2
000300.XSHG,2016-12-14,3378.2656,0.0,3412.2795,3399.4113,3378.9453,12400774400.0,126182669414.4
000300.XSHG,2016-12-15,3327.1429,0.0,3378.0367,3363.8597,3340.4338,11496066000.0,121507811540.0
000300.XSHG,2016-12-16,3330.4928,0.0,3356.2916,3335.3625,3346.0305,9077542200.0,98112206845.4
000300.XSHG,2016-12-19,3324.9986,0.0,3344.8584,3342.3449,3328.9827,8164067800.0,86095693838.3
000300.XSHG,2016-12-20,3289.2682,0.0,3329.1022,3328.2985,3309.0641,8756959200.0,88527345888.8
000300.XSHG,2016-12-21,3313.7451,0.0,3342.4761,3313.7451,3338.5359999999996,10825499500.0,106205485212.7
000300.XSHG,2016-12-22,3322.7196,0.0,3340.3628,3335.1218,3335.672,9227724900.0,92564877569.6
000300.XSHG,2016-12-23,3300.8843,0.0,3334.8937,3333.4009,3307.5991,9744471300.0,99575473231.3
000300.XSHG,2016-12-26,3267.0481,0.0,3322.4212,3293.2236,3322.4006,8979398200.0,95493219935.5
000300.XSHG,2016-12-27,3315.8318,0.0,3330.2324,3319.2061,3316.3852,7548635900.0,79617133030.4
000300.XSHG,2016-12-28,3293.1737,0.0,3320.5467,3315.7526,3301.8887,6900043700.0,71759839565.5
000300.XSHG,2016-12-29,3288.0959,0.0,3312.113,3297.0359999999996,3297.7648,7008792300.0,75972960430.7
000300.XSHG,2016-12-30,3295.7513,0.0,3313.5497,3302.5993,3310.0808,7174411600.0,76921368837.7
000300.XSHG,2017-01-03,3313.9534,0.0,3345.2629,3313.9534,3342.2272,8656789600.0,87612765767.5
000300.XSHG,2017-01-04,3338.1527,0.0,3369.5658,3340.5576,3368.3117,9005082700.0,98014355468.3
000300.XSHG,2017-01-05,3361.462,0.0,3373.4119,3368.3402,3367.7892,8833635700.0,91189339581.7
000300.XSHG,2017-01-06,3346.8914,0.0,3368.8705,3366.8522,3347.6665,8745911400.0,91072256748.2
000300.XSHG,2017-01-09,3344.3472,0.0,3366.2219,3345.7483,3363.9014,8370794200.0,87916115242.6
000300.XSHG,2017-01-10,3354.0878,0.0,3370.5051,3361.6394,3358.2716,8381916000.0,82533965080.2
000300.XSHG,2017-01-11,3334.2978,0.0,3366.6315,3355.8008,3334.4954,9107143800.0,86750457122.1
000300.XSHG,2017-01-12,3315.9629,0.0,3343.1279,3332.6857,3317.6241,8123913500.0,75031886874.2
000300.XSHG,2017-01-13,3309.3741,0.0,3338.1740000000004,3317.9625,3319.9122,8418058900.0,84556101402.8
000300.XSHG,2017-01-16,3264.2071,0.0,3322.7819,3314.1507,3319.4455,15777913500.0,153262520120.7
000300.XSHG,2017-01-17,3292.2044,0.0,3327.3767,3305.6001,3326.3563,6945332800.0,74754505695.7
000300.XSHG,2017-01-18,3320.4062,0.0,3350.9619,3323.3389,3339.3653,7062322700.0,75680677263.9
000300.XSHG,2017-01-19,3324.6835,0.0,3346.4959,3330.9522,3329.2891,6615980800.0,63869709162.9
000300.XSHG,2017-01-20,3326.374000000001,0.0,3358.4121,3326.9773,3354.8891,6530046200.0,70831324310.2
000300.XSHG,2017-01-23,3355.8475,0.0,3378.7388,3359.0543,3364.0808,7555749800.0,76492660153.9
000300.XSHG,2017-01-24,3355.8990000000013,0.0,3371.32,3363.1374,3364.4509,6619422600.0,66049651288.6
000300.XSHG,2017-01-25,3357.2183,0.0,3376.4415,3361.6561,3375.9042,5837693100.0,62483395801.9
000300.XSHG,2017-01-26,3378.2609,0.0,3395.8848,3378.2609,3387.9606,6531664700.0,66488818305.4
000300.XSHG,2017-02-03,3362.5653,0.0,3392.4773,3390.9315,3364.4923,5518886100.0,57113853254.9
000300.XSHG,2017-02-06,3358.7516,0.0,3381.3348,3368.1081,3373.2051,6852136000.0,73408134767.9
000300.XSHG,2017-02-07,3354.6251,0.0,3376.7099,3371.7695,3365.6849,6375446200.0,69758178999.1
000300.XSHG,2017-02-08,3347.4302,0.0,3383.6859,3361.7811,3383.2878,7540287900.0,82869735773.3
000300.XSHG,2017-02-09,3379.7872,0.0,3406.5888,3381.8992,3396.2924,9755851500.0,102134228699.2
000300.XSHG,2017-02-10,3398.0295,0.0,3422.3256,3398.3173,3413.4868,12376872000.0,121908580283.7
000300.XSHG,2017-02-13,3416.8746,0.0,3439.5432,3416.9168,3436.275,12014453800.0,125332998843.6
000300.XSHG,2017-02-14,3424.4028,0.0,3440.6748,3438.511,3435.8042,9480946500.0,98537165438.0
000300.XSHG,2017-02-15,3417.0811,0.0,3448.0322,3435.3882,3421.7131,12764333800.0,124653179488.1
000300.XSHG,2017-02-16,3418.3514,0.0,3440.9331,3421.8299,3440.9331,10827696200.0,101809767504.3
000300.XSHG,2017-02-17,3419.6143,0.0,3457.5562,3443.6166,3421.4419,11460003600.0,118033129670.0
000300.XSHG,2017-02-20,3421.6434,0.0,3472.6035,3421.6434,3471.3926,13262886200.0,134681505159.3
000300.XSHG,2017-02-21,3472.017000000001,0.0,3490.0855,3475.0584,3482.823,11484200900.0,120675429543.0
000300.XSHG,2017-02-22,3473.5240000000013,0.0,3489.946,3483.2008,3489.7567,10281599400.0,109232425841.3
000300.XSHG,2017-02-23,3460.118,0.0,3492.9616,3487.5745,3473.3236,9953633000.0,106555922466.3
000300.XSHG,2017-02-24,3455.2514,0.0,3473.8517,3468.9588,3473.8517,9553513300.0,99875164758.6
000300.XSHG,2017-02-27,3441.3938,0.0,3472.8356,3471.1319,3446.2228,9867216000.0,106830874528.7
000300.XSHG,2017-02-28,3441.3589,0.0,3460.9089,3445.0274,3452.8103,7521526000.0,81979307360.8
000300.XSHG,2017-03-01,3449.1090000000013,0.0,3472.6962,3452.2058,3458.4376,10326035400.0,109317781348.1
000300.XSHG,2017-03-02,3434.0009999999997,0.0,3468.4709999999995,3463.4829,3435.0963,8989807700.0,97876187925.2
000300.XSHG,2017-03-03,3412.8312,0.0,3428.8824,3424.6627,3427.8628,8099465200.0,90009618835.2
000300.XSHG,2017-03-06,3425.9041,0.0,3449.0342,3427.2533,3446.4840000000013,8307088200.0,95178548495.5
000300.XSHG,2017-03-07,3440.0574,0.0,3454.0386,3446.1628,3453.9565,8033472000.0,94483824245.1
000300.XSHG,2017-03-08,3441.2575,0.0,3457.0351,3452.2006,3448.7313,7958769000.0,89124904682.2
000300.XSHG,2017-03-09,3414.6782,0.0,3443.0455,3442.8953,3426.9438,8457038100.0,90090049489.8
000300.XSHG,2017-03-10,3423.9369,0.0,3436.2388,3423.9776,3427.8916,7001619900.0,82161714922.6
000300.XSHG,2017-03-13,3412.6879,0.0,3458.098,3425.6723,3458.098,9168412400.0,108489140923.3
000300.XSHG,2017-03-14,3448.9034,0.0,3465.3915,3456.6584,3456.6934,7707796300.0,95317564129.4
000300.XSHG,2017-03-15,3445.2676,0.0,3463.9191,3452.2139,3463.6436,7910495400.0,94056256666.8
000300.XSHG,2017-03-16,3472.2694,0.0,3492.1267,3472.2694,3481.5066,10633391300.0,124695573677.0
000300.XSHG,2017-03-17,3441.4685,0.0,3488.4969,3485.3114,3445.8051,10375556000.0,122368918550.2
000300.XSHG,2017-03-20,3429.8254,0.0,3454.063,3449.0515,3449.6126,8873432200.0,103769403896.5
000300.XSHG,2017-03-21,3445.6416,0.0,3466.7026,3449.7696,3466.3468,8770785500.0,113528201389.8
000300.XSHG,2017-03-22,3433.4994,0.0,3464.3328,3450.7544,3450.0502,10493589400.0,123865640376.5
000300.XSHG,2017-03-23,3435.6912,0.0,3470.8164,3452.4056,3461.9782,9431806200.0,115813813701.5
000300.XSHG,2017-03-24,3461.1108,0.0,3499.3179,3464.1966,3489.5997,12564583300.0,141752526681.3
000300.XSHG,2017-03-27,3474.5206,0.0,3505.9789,3488.7647,3478.0385,10701537700.0,124388012134.2
000300.XSHG,2017-03-28,3461.4678,0.0,3482.2923,3480.249000000001,3469.8093,8419482000.0,97495938764.9
000300.XSHG,2017-03-29,3455.5529,0.0,3483.0571,3472.9665,3465.1933,10485170600.0,114663468279.1
000300.XSHG,2017-03-30,3422.366,0.0,3467.3049,3461.6159,3436.758,11637692200.0,122088021629.7
000300.XSHG,2017-03-31,3430.8197,0.0,3456.3051,3434.8222,3456.0455,9157749100.0,100984904829.6
000300.XSHG,2017-04-05,3475.1486,0.0,3504.5379,3476.4231,3503.8932,14339901700.0,160742981172.2
000300.XSHG,2017-04-06,3495.7246,0.0,3517.7779,3507.9879,3514.0469,13676700400.0,145221644165.4
000300.XSHG,2017-04-07,3506.3885,0.0,3526.815,3514.4521,3517.4634,14029320400.0,144559675566.5
000300.XSHG,2017-04-10,3502.0826,0.0,3522.7955,3519.4597,3505.1392,14188738000.0,155747834571.5
000300.XSHG,2017-04-11,3466.139,0.0,3520.1315,3503.8294,3517.328,16594583200.0,189457268654.7
000300.XSHG,2017-04-12,3497.9991,0.0,3523.0975,3514.5723,3509.4387,18182453700.0,202154571423.1
000300.XSHG,2017-04-13,3496.5699,0.0,3518.4385,3500.2838,3514.5662,12998181300.0,133345929014.0
000300.XSHG,2017-04-14,3476.9468,0.0,3517.4664,3516.8103,3486.5045,13547407800.0,130425385379.1
000300.XSHG,2017-04-17,3453.6759,0.0,3480.5696,3475.7381,3479.9417,11716496100.0,123884371226.6
000300.XSHG,2017-04-18,3462.6297,0.0,3489.0845,3474.8892,3462.7429,11092782300.0,126790853424.8
000300.XSHG,2017-04-19,3418.514,0.0,3459.3524,3452.9904,3445.8761,12134926400.0,127050362406.9
000300.XSHG,2017-04-20,3440.7151,0.0,3465.6088,3444.5225,3461.5481,11418420800.0,133977258345.9
000300.XSHG,2017-04-21,3449.5421,0.0,3475.5622,3461.389,3466.7865,10441911000.0,115208831746.2
000300.XSHG,2017-04-24,3403.9792,0.0,3458.2279,3458.2279,3431.2587,11466079100.0,122778154320.8
000300.XSHG,2017-04-25,3422.6521,0.0,3449.6716,3427.7322,3440.9743,9407214800.0,107599357209.2
000300.XSHG,2017-04-26,3439.1505,0.0,3466.5651,3440.2526,3445.1832,11194002900.0,131316579234.5
000300.XSHG,2017-04-27,3399.5392,0.0,3449.2723,3435.1017,3446.7202,12329842500.0,134610947827.9
000300.XSHG,2017-04-28,3417.2375,0.0,3439.9040000000005,3439.5735,3439.7529999999997,10163235100.0,113761006698.0
000300.XSHG,2017-05-02,3418.6652,0.0,3436.3064,3427.9169,3426.5766,9279746200.0,101635858601.5
000300.XSHG,2017-05-03,3403.0782,0.0,3432.2248,3421.7586,3413.1282,9166962400.0,97854119098.4
000300.XSHG,2017-05-04,3391.277,0.0,3421.3953,3404.9379,3404.3864,10348207500.0,106985952575.2
000300.XSHG,2017-05-05,3366.5568,0.0,3395.4532,3393.4831,3382.5502,10989533300.0,117464939577.7
000300.XSHG,2017-05-08,3339.5743,0.0,3374.1571,3369.1084,3358.8125,12374928700.0,126885426472.3
000300.XSHG,2017-05-09,3327.5901,0.0,3358.0463,3342.5981,3352.5324,7677166800.0,85528831748.9
000300.XSHG,2017-05-10,3336.0029999999997,0.0,3369.4345,3350.6502,3337.7007,9208262800.0,102194980790.9
000300.XSHG,2017-05-11,3312.8921,0.0,3359.6003,3322.9455,3356.6459,10925289000.0,111576379053.6
000300.XSHG,2017-05-12,3349.1671,0.0,3387.2677,3350.9371,3385.3787,9338646600.0,97522124594.3
000300.XSHG,2017-05-15,3391.5881,0.0,3406.5809999999997,3391.5881,3399.1937,8297761100.0,92183332845.4
000300.XSHG,2017-05-16,3373.552,0.0,3428.8531,3390.925,3428.6491,10524241600.0,112814103201.1
000300.XSHG,2017-05-17,3408.1541,0.0,3433.9695,3423.19,3409.9656,9973683700.0,110553451835.0
000300.XSHG,2017-05-18,3383.935,0.0,3409.9319,3387.6655,3398.1127,8575958900.0,88091166041.4
000300.XSHG,2017-05-19,3392.3776,0.0,3405.9448,3395.2318,3403.8492,7147352500.0,78397081602.2
000300.XSHG,2017-05-22,3391.1748,0.0,3424.1776,3400.5882,3411.2387,9253955900.0,99021121578.0
000300.XSHG,2017-05-23,3401.5338,0.0,3434.7662,3405.0254,3424.1940000000004,11691103300.0,126767856025.0
000300.XSHG,2017-05-24,3383.8922,0.0,3424.1669,3409.7169,3424.1669,8355316100.0,92620045547.9
000300.XSHG,2017-05-25,3413.2246,0.0,3490.4176,3414.3992,3485.6581,13072163100.0,136634020806.6
000300.XSHG,2017-05-26,3473.04,0.0,3498.3148,3479.6206,3480.4345,10324115300.0,112585907354.2
000300.XSHG,2017-05-31,3474.9215,0.0,3515.0812,3495.073,3492.8845,10482974400.0,115968725309.7
000300.XSHG,2017-06-01,3476.4283,0.0,3499.8142,3485.2223,3497.7382,10312772400.0,116088766248.9
000300.XSHG,2017-06-02,3470.2017,0.0,3498.1189,3491.5893,3486.5074,8266801000.0,92850747181.0
000300.XSHG,2017-06-05,3462.3144,0.0,3484.1244,3480.1692,3468.7538,7973815200.0,85609467477.1
000300.XSHG,2017-06-06,3460.4534,0.0,3492.8816,3464.3765,3492.8816,6408938800.0,77868793729.6
000300.XSHG,2017-06-07,3491.1328,0.0,3537.0947,3493.8846,3533.8718,10441996800.0,124189288483.1
000300.XSHG,2017-06-08,3528.179,0.0,3562.2724,3531.2419,3560.9786,9022490500.0,112035619670.9
000300.XSHG,2017-06-09,3560.6336,0.0,3590.8872,3561.2411,3576.1703,10118826500.0,121700586715.8
000300.XSHG,2017-06-12,3565.9012,0.0,3603.6901,3570.2191,3574.3894,9038116700.0,117690802224.5
000300.XSHG,2017-06-13,3559.2134,0.0,3584.4094,3569.1594,3582.2674,7517713800.0,94223084812.3
000300.XSHG,2017-06-14,3530.2740000000013,0.0,3571.2483,3571.2483,3535.2987,8381078300.0,106105319867.6
000300.XSHG,2017-06-15,3508.9461,0.0,3542.2796,3530.7465,3528.7926,8263253500.0,106053901141.0
000300.XSHG,2017-06-16,3514.3892,0.0,3536.1401,3522.9745,3518.7611,7645270700.0,91462286376.5
000300.XSHG,2017-06-19,3520.0602,0.0,3554.91,3520.0602,3553.6653,7979714100.0,98572358252.0
000300.XSHG,2017-06-20,3539.5149,0.0,3563.6964,3560.7871,3546.494,8050955900.0,98187595478.3
000300.XSHG,2017-06-21,3545.5666,0.0,3587.9863,3567.1256,3587.955,8785982400.0,117147797135.5
000300.XSHG,2017-06-22,3581.3375,0.0,3635.5273,3583.5583,3590.3425,13552698700.0,169418803350.8
000300.XSHG,2017-06-23,3569.3225,0.0,3623.2352,3583.4359,3622.8831,10512913400.0,133975111795.8
000300.XSHG,2017-06-26,3627.0208,0.0,3671.9435,3627.0208,3668.0919,13463799500.0,170736841952.1
000300.XSHG,2017-06-27,3648.7635,0.0,3676.5328,3665.5775,3674.7152,9755870200.0,123057231693.6
000300.XSHG,2017-06-28,3644.0268,0.0,3672.1887,3664.1629,3646.1666,9792085800.0,124465947131.8
000300.XSHG,2017-06-29,3644.7331,0.0,3669.1345,3649.2525,3668.8279,8558949800.0,111847266867.2
000300.XSHG,2017-06-30,3646.2272,0.0,3669.7584,3654.7348,3666.7977,8151002800.0,102459981992.2
000300.XSHG,2017-07-03,3633.7825,0.0,3667.5957,3667.2316,3650.8463,8882086000.0,115214687872.0
000300.XSHG,2017-07-04,3611.6911,0.0,3646.8455,3646.828,3619.9841,9507141300.0,125350417551.7
000300.XSHG,2017-07-05,3610.4586,0.0,3660.7291,3611.8984,3659.6795,8823242500.0,120351565381.5
000300.XSHG,2017-07-06,3629.56,0.0,3666.7745,3654.5576,3660.0967,10237924500.0,132837126777.6
000300.XSHG,2017-07-07,3631.8702,0.0,3657.1131,3647.6416,3655.9293,10373549700.0,123465392615.7
000300.XSHG,2017-07-10,3641.5277,0.0,3667.8455,3647.9379,3653.6868,12059191000.0,141034626508.3
000300.XSHG,2017-07-11,3645.9946,0.0,3701.2087,3646.8783,3670.8086,11876082600.0,145084363276.6
000300.XSHG,2017-07-12,3640.5893,0.0,3691.5814,3672.6328,3658.8236,12228779200.0,143494599072.4
000300.XSHG,2017-07-13,3652.5658,0.0,3690.4832,3656.3502,3686.9205,12566954900.0,146388679597.9
000300.XSHG,2017-07-14,3672.7425,0.0,3703.094,3682.6153,3703.094,10551400500.0,121021448888.7
000300.XSHG,2017-07-17,3621.3652,0.0,3716.47,3700.6179,3663.5575,17882160000.0,196217253798.0
000300.XSHG,2017-07-18,3622.0414,0.0,3667.5408,3648.4942,3667.1807,12462205600.0,141472283974.3
000300.XSHG,2017-07-19,3658.2035,0.0,3731.0468,3660.8665,3729.7466,18247778700.0,198392451747.7
000300.XSHG,2017-07-20,3723.0689,0.0,3750.1938,3725.1436,3747.8843,14241003900.0,169267149940.0
000300.XSHG,2017-07-21,3722.0656,0.0,3751.6947,3738.1847,3728.5976,11794122600.0,141432632986.8
000300.XSHG,2017-07-24,3719.8488,0.0,3755.1902,3724.3778,3743.4686,13486872200.0,154701874682.2
000300.XSHG,2017-07-25,3713.2766,0.0,3752.1559,3742.6405,3719.559,12167205900.0,133531656186.1
000300.XSHG,2017-07-26,3684.1819,0.0,3738.5316,3722.8761,3705.3884,13632521000.0,146518004914.8
000300.XSHG,2017-07-27,3672.4971,0.0,3716.6888,3700.8558,3712.1947,14500290400.0,161631225346.3
000300.XSHG,2017-07-28,3696.7776,0.0,3725.5378,3703.4895,3721.8914,11141139200.0,125817861947.7
000300.XSHG,2017-07-31,3713.655,0.0,3746.5207,3722.4282,3737.8732,14842903900.0,160890133165.9
000300.XSHG,2017-08-01,3737.0954,0.0,3770.4043,3738.7364,3770.3828,15254653900.0,173127578959.1
000300.XSHG,2017-08-02,3759.2764,0.0,3784.3511,3768.1938,3760.8525,17229338300.0,189336782812.9
000300.XSHG,2017-08-03,3718.4351,0.0,3766.3452,3755.1081,3727.8264,14615394400.0,164710461599.5
000300.XSHG,2017-08-04,3707.0029999999997,0.0,3738.7312,3724.7225,3707.5796,15747006000.0,168292664588.7
000300.XSHG,2017-08-07,3689.9552,0.0,3730.7774,3701.2161,3726.7948,12423153000.0,134348537498.2
000300.XSHG,2017-08-08,3718.8116,0.0,3737.3344,3724.3287,3732.2129,13724192800.0,146481868918.5
000300.XSHG,2017-08-09,3713.5668,0.0,3738.9990000000003,3728.0319,3731.0440000000003,12467998900.0,137223598286.2
000300.XSHG,2017-08-10,3688.1766,0.0,3746.8614,3724.962,3715.9208,13008512800.0,148005169416.9
000300.XSHG,2017-08-11,3645.0945,0.0,3700.4944,3687.9314,3647.3503,15038742100.0,161083470411.7
000300.XSHG,2017-08-14,3651.3754,0.0,3698.3663,3651.3754,3694.6831,11530845100.0,140233894116.7
000300.XSHG,2017-08-15,3692.2802,0.0,3719.2931,3695.78,3706.0566,10644485700.0,124790630951.8
000300.XSHG,2017-08-16,3679.7338,0.0,3707.1440000000002,3701.1337,3701.4207,10413414100.0,127282165884.0
000300.XSHG,2017-08-17,3704.4126,0.0,3722.6239,3707.0668,3721.277,10865625100.0,137020002920.1
000300.XSHG,2017-08-18,3700.4112,0.0,3733.4914,3707.1891,3724.6748,9656170500.0,123078163944.4
000300.XSHG,2017-08-21,3728.6157,0.0,3744.2631,3731.8399,3740.9941,10031307300.0,123911716276.3
000300.XSHG,2017-08-22,3734.5556,0.0,3758.2924,3745.7543,3752.298,10029285600.0,131131078397.9
000300.XSHG,2017-08-23,3741.7204,0.0,3772.4568,3747.6108,3756.0884,10496157300.0,124081155710.4
000300.XSHG,2017-08-24,3729.0876,0.0,3765.7082,3755.8902,3734.6458,8994737200.0,107736019091.3
000300.XSHG,2017-08-25,3736.2916,0.0,3795.9693,3736.2916,3795.7544,12994090000.0,150697083061.9
000300.XSHG,2017-08-28,3805.6567,0.0,3866.9422,3805.6567,3842.7119,18557632500.0,236446280855.4
000300.XSHG,2017-08-29,3825.7597,0.0,3847.9303,3839.1779,3834.5376,12822707000.0,158978683684.6
000300.XSHG,2017-08-30,3827.8607,0.0,3854.7062,3834.2682,3834.3005,14135285700.0,166235122003.9
000300.XSHG,2017-08-31,3800.8861,0.0,3840.199,3835.8394,3822.0928,13294493500.0,157079216083.0
000300.XSHG,2017-09-01,3818.1586,0.0,3843.6176,3825.3392,3830.5383,15864551100.0,182770431966.8
000300.XSHG,2017-09-04,3813.5537,0.0,3847.0906,3828.5447,3845.6163,14956632000.0,175551068278.0
000300.XSHG,2017-09-05,3841.9514,0.0,3865.2938,3845.5451,3857.0464,12496415500.0,145779755314.0
000300.XSHG,2017-09-06,3831.3835,0.0,3858.2481,3846.7471,3849.4499,13139872300.0,155883314755.8
000300.XSHG,2017-09-07,3828.835,0.0,3858.1617,3851.688,3829.8713,12388418100.0,156113397124.7
000300.XSHG,2017-09-08,3813.9833,0.0,3843.0186,3830.0707,3825.9895,10603650400.0,134958583982.7
000300.XSHG,2017-09-11,3817.5108,0.0,3850.7409,3828.3422,3825.6453,12388399700.0,154793900773.1
000300.XSHG,2017-09-12,3822.0037,0.0,3849.3885,3832.2422,3837.9341,14419024200.0,187605312030.2
000300.XSHG,2017-09-13,3822.9441,0.0,3847.7841,3835.5493,3842.6061,9541078500.0,126254360933.0
000300.XSHG,2017-09-14,3820.0876,0.0,3854.4931,3843.572,3829.9554,11535858300.0,143111639151.9
000300.XSHG,2017-09-15,3818.5234,0.0,3843.297,3826.1448,3831.2965,12242700600.0,153477215179.6
000300.XSHG,2017-09-18,3832.9626,0.0,3862.3589,3832.9626,3843.1428,11793440500.0,152841028494.2
000300.XSHG,2017-09-19,3820.2885,0.0,3857.303,3849.8794,3832.1161,11243298700.0,145528457523.1
000300.XSHG,2017-09-20,3827.8858,0.0,3850.9426,3830.1549,3842.4353,10112954200.0,135041882370.7
000300.XSHG,2017-09-21,3837.384,0.0,3860.7977,3843.2577,3837.8176,11109819200.0,144132893229.0
000300.XSHG,2017-09-22,3816.8225,0.0,3842.252,3826.4589,3837.7304,10061980200.0,128360894858.9
000300.XSHG,2017-09-25,3811.1192,0.0,3835.3894,3829.219,3817.7915,10394897600.0,135980239129.4
000300.XSHG,2017-09-26,3808.3827,0.0,3821.6928,3810.3333,3820.7816,8186940700.0,101036334815.2
000300.XSHG,2017-09-27,3818.8147,0.0,3832.566,3818.9646,3821.2,8565581100.0,109299492246.9
000300.XSHG,2017-09-28,3813.7532,0.0,3827.3308,3821.5904,3822.5386,9354406900.0,115646338522.1
000300.XSHG,2017-09-29,3825.2021,0.0,3852.2236,3825.2021,3836.5013,9330602800.0,116056776565.5
000300.XSHG,2017-10-09,3876.0322,0.0,3918.8391,3910.1149,3882.2076,13553585100.0,171941460832.1
000300.XSHG,2017-10-10,3855.4666,0.0,3900.7418,3883.0037,3889.8637,11253258600.0,157979737603.0
000300.XSHG,2017-10-11,3885.4970000000003,0.0,3913.0695,3886.8184,3902.6868,10441815100.0,144152740056.2
000300.XSHG,2017-10-12,3897.5472,0.0,3917.4435,3902.0156,3912.9536,9434092100.0,123147248617.8
000300.XSHG,2017-10-13,3908.8885,0.0,3927.1744,3912.975,3921.0017,9014206800.0,114314854702.8
000300.XSHG,2017-10-16,3913.3224,0.0,3947.4239,3926.2754,3913.4462,12135503300.0,150823756592.4
000300.XSHG,2017-10-17,3900.4758,0.0,3924.6141,3910.7894,3913.0688,8224122700.0,106708451684.4
000300.XSHG,2017-10-18,3914.8152,0.0,3944.4106,3914.8152,3944.1626,10096984100.0,126420379659.6
000300.XSHG,2017-10-19,3923.6455,0.0,3944.0349,3940.5831,3931.2495,10652725200.0,133189855168.6
000300.XSHG,2017-10-20,3910.1974,0.0,3928.9607,3918.5265,3926.8520000000003,7298018000.0,94529636639.4
